ID,PredictedProb
0,0.391353467961
1,0.855822269817
2,0.889008503401
7,0.639936876615
10,0.748944400837
11,0.649536745001
13,0.945717628077
14,0.546819628784
15,0.940786848073
16,0.84037678602
17,0.760070452452
18,0.787531039222
19,0.800201555296
20,0.84759314495
25,0.936780548816
26,0.761638444888
29,0.776052721088
38,0.959586349706
41,0.920536887665
44,0.604569027881
45,0.393151566687
47,0.688173469388
48,0.606822260279
49,0.892638188389
50,0.811498965737
53,0.470941098861
56,0.533544166151
59,0.817657892761
60,0.678814368172
64,0.797155057094
65,0.969648474541
66,0.766758551181
68,0.8360932837
69,0.702223484776
70,0.922696505875
71,0.806929756751
72,0.611821557411
76,0.835980394292
80,0.733717099906
82,0.710193671408
83,0.912242424242
85,0.912630002601
86,0.824949494949
87,0.742533446712
89,0.814203593692
97,0.858610647289
99,0.570290804434
101,0.790992934465
102,0.234204279847
103,0.642889352711
104,0.551564939215
106,0.941433673469
107,0.637362570203
109,0.889584399727
111,0.427352684557
113,0.820009682767
114,0.500838280767
118,0.838623659703
119,0.640710724342
120,0.903589981447
123,0.688780711082
128,0.310936765615
129,0.832494005994
131,0.905712435852
133,0.612490414765
134,0.751018021428
136,0.934664656772
137,0.720051052146
139,0.797096162752
140,0.908522049588
142,0.787466213758
144,0.731120645228
146,0.885596673168
147,0.687160384173
148,0.920838714738
150,0.264568047441
151,0.371031005876
152,0.93723453927
155,0.985933106576
158,0.8726197363
159,0.614069109462
160,0.965942022263
161,0.646846074794
165,0.947933915291
166,0.474938466296
170,0.895240159123
171,0.739003865182
174,0.689442857782
175,0.669038840777
179,0.800598201402
180,0.930698897084
181,0.888265993577
184,0.698132913806
185,0.531833745619
187,0.892725623583
188,0.872544705295
190,0.83835265029
191,0.652059122134
192,0.661665918714
193,0.834349261849
196,0.889957800136
197,0.584827973614
198,0.665466427014
205,0.290890790699
211,0.82388387448
213,0.733109491096
214,0.835254350188
217,0.546502936474
218,0.806089359054
221,0.720190119404
222,0.5065462872
225,0.856381467739
229,0.797183499041
236,0.589516826786
237,0.915075496487
238,0.802174048174
239,0.960013779758
242,0.756603689961
245,0.860800251715
246,0.84348529645
247,0.92548103736
248,0.980358843537
254,0.88021337993
255,0.530276096919
257,0.928516955267
259,0.785641723356
264,0.866322790888
270,0.667423490608
272,0.888604451794
274,0.546810580275
275,0.544345540044
278,0.773683312719
280,0.260850193457
281,0.297522719344
282,0.340375592661
283,0.853482176762
284,0.950263450835
286,0.855341466171
287,0.907658904587
288,0.896309669322
289,0.830604983871
290,0.461907947095
291,0.647942293708
294,0.614414571889
295,0.360114854728
297,0.599934343884
299,0.737797182976
305,0.781536320564
307,0.554323624625
308,0.848729760731
313,0.689978065585
314,0.689362591384
315,0.790223037519
316,0.927850781073
317,0.828246582064
319,0.605938157081
322,0.847109541767
323,0.865225056689
324,0.884843692022
326,0.898206521653
327,0.730106265184
329,0.978687641723
330,0.168635164353
331,0.44884749774
336,0.407048738021
337,0.46789837147
338,0.808067666461
340,0.951499742321
345,0.381303819032
347,0.854627416235
348,0.800439213564
350,0.987047052154
352,0.822210162853
356,0.90463125558
357,0.92181257968
358,0.920505713825
359,0.783018449804
361,0.757164088891
363,0.449903571067
364,0.833425927947
368,0.852746138782
376,0.973213962326
378,0.711146439559
382,0.769588857221
384,0.527501597609
385,0.918088906346
388,0.207219820379
389,0.93117005217
391,0.695989022882
392,0.714412528974
395,0.855878682825
396,0.889598639456
397,0.742930539575
399,0.799720212327
404,0.894928571429
407,0.378014699303
409,0.884568338259
410,0.78384554731
413,0.815178005222
414,0.613030639995
416,0.699062366414
418,0.805366344704
419,0.743530139562
420,0.818050148264
422,0.953162669484
423,0.795183467326
427,0.69544619216
429,0.992090702948
430,0.608660997732
431,0.759123809744
432,0.673823232323
433,0.896755363684
434,0.203495338979
436,0.692475690069
