ID,PredictedProb
0,0.4472481714194204
1,0.1638734368768876
2,0.8260278815771628
7,0.9762538643551848
10,0.2132908631108822
11,0.30951253528362366
13,0.8650785398881943
14,0.6699692310334383
15,0.4746162753720814
16,0.3609194738550221
17,0.5452054983366517
18,0.14518578188560727
19,0.8261012117308792
20,0.06161169737140282
25,0.19254874399918964
26,0.7956675381648981
29,0.36654999164645596
38,0.9405678404257439
41,0.804213689436486
44,0.7337959178092155
45,0.13312394285314455
47,0.9715428764336771
48,0.7759814793687592
49,0.3264757051404077
50,0.2706318132676033
53,0.5969736808459141
56,0.976743826208244
59,0.4856212955834881
60,0.18384482694710114
64,0.18412533755352234
65,0.9340481421446498
66,0.6659604833796086
68,0.6278027757102471
69,0.5318201026707727
70,0.17103822170483418
71,0.21770008352050252
72,0.5721202272771716
76,0.37340275130301537
80,0.8267593914632844
82,0.36412286952169437
83,0.06451233607438345
85,0.7912878155990347
86,0.3974885639081672
87,0.09891465949622136
89,0.5434582237994169
97,0.4907448137401923
99,0.8834320373659256
101,0.566808547958401
102,0.895271031253973
103,0.4504094574654055
104,0.8735576992102753
106,0.5049241714916097
107,0.7739487048590946
109,0.44915607643863387
111,0.04846657894211881
113,0.4767917870979762
114,0.11901988355605486
118,0.9706442955027347
119,0.44618302451250824
120,0.07712874917886858
123,0.3680784876766131
128,0.9086348567908064
129,0.6358125342260113
131,0.7077109555588289
133,0.5714769209753717
134,0.4655216030779552
136,0.48040590477536405
137,0.6003490609074583
139,0.22300823688666027
140,0.35978375122321016
142,0.09975884165312932
144,0.24737339308757167
146,0.44960746521332307
147,0.09191744584315797
148,0.34395344435160224
150,0.6515205869629036
151,0.027241552342323505
152,0.5175869377913589
155,0.3581058911926225
158,0.8015144826290319
159,0.3896622886181925
160,0.806383381779707
161,0.8358797471574447
165,0.1487599204541351
166,0.20656757179531393
170,0.4664642814953488
171,0.370119791230097
174,0.2714521033755627
175,0.6411513164486767
179,0.9432319262614206
180,0.9294903317805986
181,0.30158566966585276
184,0.34057694620760715
185,0.5982927643604855
187,0.8062052484386815
188,0.3815344909605014
190,0.625269463039836
191,0.07710909932927312
192,0.9606581578938862
193,0.43112106508999015
196,0.14266898699095842
197,0.31076724336076555
198,0.7206236468817688
205,0.1304010678279942
211,0.06685878292270053
213,0.8140560535140499
214,0.8243841712465599
217,0.35659998667586856
218,0.17875645510551308
221,0.9099952358309431
222,0.3611914098449359
225,0.3214664684420604
229,0.1006533323817862
236,0.4422012010700802
237,0.9919725678669017
238,0.4777323218106241
239,0.29717725151284524
242,0.8335419048785379
245,0.6909118636262787
246,0.16371219930475
247,0.4262329000066529
248,0.33243867388563264
254,0.26043531541052645
255,0.6376297860183048
257,0.502154879006888
259,0.48395410760072777
264,0.0894352868482795
270,0.840098365275054
272,0.6437288472993438
274,0.05583333102004162
275,0.21156764290754881
278,0.11418230310950905
280,0.02022181130817291
281,0.8672723588263748
282,0.3012666953369961
283,0.20968507232720368
284,0.4593641155901903
286,0.7677175866475343
287,0.7586761521183362
288,0.3732950979133437
289,0.4294500306095618
290,0.4532291323368315
291,0.13017475369000497
294,0.15065600283506853
295,0.7589446012750234
297,0.12676689594472446
299,0.7870006467420035
305,0.06213376726208564
307,0.6905842049734531
308,0.10556664453920273
313,0.2932174509545712
314,0.21552307910627744
315,0.17183926751161793
316,0.7370512525562376
317,0.2067135667356108
319,0.9531344348554942
322,0.518546326649756
323,0.17266564771656556
324,0.546357887343266
326,0.42670791928953966
327,0.9287875809889916
329,0.22857224280234856
330,0.17894343846760552
331,0.9367400585360497
336,0.43144474841386327
337,0.3530364656041487
338,0.9185137872990058
340,0.7597720239790895
345,0.4932697260249842
347,0.5703877566817126
348,0.6449487948515849
350,0.5842038055232828
352,0.5036223025275477
356,0.692583374144337
357,0.09660007679719451
358,0.29111698153327314
359,0.9600190576263863
361,0.9726146195915523
363,0.3030185069373805
364,0.04283222583717239
368,0.8257157514342872
376,0.26620325872179407
378,0.9627940556060413
382,0.03427250713491903
384,0.04355191524739199
385,0.3188776666180153
388,0.8867209434234862
389,0.2655050265090919
391,0.2359372830430707
392,0.2638243468500958
395,0.13888045954548534
396,0.4235328388088344
397,0.7563255807293608
399,0.5165365388387733
404,0.40485106126110326
407,0.03630362152731603
409,0.9219853110958333
410,0.006480528811328101
413,0.5175019883330579
414,0.19525459504566733
